age,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
87,0.09668832444983348,0.09609375608130033,0.09550701427717218,0.09492799601294646,0.09435659962027759,0.09379272476912451,0.09323627245013502,0.09268714495726034,0.09214524587059944,0.09161048003946828,0.09108275356569356,0.09056197378712465,0.0900480492613636,0.08954088974970852,0.08904040620130954,0.0885465107375322,0.08805911663652671,0.08757813831800146,0.08710349132819557,0.08663509232505032,0.08617285906357461,0.08571671038140471,0.08526656618455256,0.08482234743334252,0.08438397612853255,0.0839513752976192,0.08352446898132193,0.08310318222024513,0.082687441041717,0.08227717244680038,0.08187230439747525,0.08147276580398935,0.08107848651237633,0.08068939729213723,0.0803054298240846,0.07992651668834617,0.0795525913525273,0.0791835881600285,0.0788194423185166,0.07846008988854866,0.07810546777234458,0.07775551370270813,0.07741016623209325,0.07706936472181516,0.07673304933140263,0.07640116100809087,0.07607364147645233,0.07575043322816476,0.07543147951191305,0.0751167243234247,0.07480611239563575,0.07449958918898714,0.07419710088184794,0.07389859436106473,0.07360401721263608,0.07331331771250901,0.07302644481749701,0.07274334815631721,0.07246397802074626,0.07218828535689192,0.07191622175657994,0.07164773944885389,0.07138279129158759,0.0711213307632074,0.07086331195452336,0.07060868956066853,0.07035741887314373,0.07010945577196748,0.06986475671792876,0.06962327874494248,0.06938497945250496,0.06914981699824901,0.06891775009059667,0.06868873798150935,0.06846274045933272,0.06823971784173616,0.06801963096874482
88,0.10973426162106296,0.10910351036241203,0.10848049112360551,0.10786510912222282,0.10725727073772748,0.10665688349722362,0.10606385606138799,0.10547809821057352,0.1048995208310848,0.10432803590162036,0.1037635564798812,0.10320599668934483,0.10265527170619987,0.10211129774644187,0.10157399205312617,0.10104327288377879,0.10051905949796006,0.10000127214498088,0.09948983205177078,0.09898466141089343,0.09848568336870905,0.0979928220136832,0.09750600236483747,0.09702515036034268,0.09655019284625092,0.0960810575653672,0.09561767314625627,0.09515996909238418,0.09470787577139417,0.09426132440451271,0.0938202470560861,0.09338457662324474,0.09295424682569514,0.09252919219563616,0.09210934806779872,0.09169465056960868,0.09128503661146946,0.0908804438771634,0.09048081081437219,0.09008607662531218,0.08969618125748513,0.08931106539454184,0.08893067044725868,0.0885549385446239,0.08818381252503314,0.08781723592759388,0.08745515298353536,0.08709750860772444,0.08674424839028494,0.08639531858832057,0.08605066611773858,0.08571023854517351,0.08537398408001093,0.08504185156650798,0.0847137904760106,0.08438975089926697,0.08406968353883418,0.08375353970157867,0.08344127129126797,0.08313283080125411,0.08282817130724605,0.0825272464601706,0.08223001047912165,0.08193641814439512,0.08164642479060924,0.08135998629990991,0.08107705909525854,0.08079760013380273,0.08052156690032754,0.08024891740078807,0.07997961015592048,0.07971360419493129,0.07945085904926485,0.07919133474644639,0.07893499180400095,0.07868179122344648,0.07843169448436133
89,0.12415696262642972,0.12349156621632494,0.12283373233984445,0.12218337504534504,0.12154040935806301,0.12090475126901207,0.12027631772400585,0.11965502661280686,0.1190407967583979,0.11843354790637561,0.11783320071446428,0.11723967674214997,0.11665289844043031,0.116072789141683,0.11549927304964813,0.11493227522952487,0.11437172159818046,0.11381753891447116,0.11326965476967177,0.11272799757801541,0.11219249656734007,0.11166308176984169,0.111139684012932,0.11062223491020126,0.11011066685248193,0.10960491299901567,0.10910490726871987,0.10861058433155335,0.10812187959998112,0.10763872922053458,0.10716107006546895,0.10668883972451515,0.10622197649672523,0.10576041938241051,0.10530410807517204,0.10485298295402014,0.10440698507558499,0.1039660561664151,0.10353013861536331,0.10309917546605923,0.10267311040946805,0.10225188777653244,0.10183545253089937,0.10142375026172906,0.10101672717658577,0.10061433009440918,0.10021650643856635,0.09982320422998137,0.09943437208034434,0.09904995918539697,0.09866991531829453,0.09829419082304311,0.09792273660801223,0.0975555041395198,0.09719244543549127,0.09683351305919027,0.09647866011302055,0.0961278402323983,0.09578100757969472,0.09543811683824621,0.09509912320643384,0.09476398239182945,0.09443265060540863,0.094105084555829,0.0937812414437744,0.09346107895636206,0.09314455526161455,0.09283162900299392,0.09252225929399817,0.09221640571281889,0.09191402829706027,0.09161508753851708,0.09131954437801292,0.09102736020029675,0.09073849682899743,0.09045291652163587,0.09017058196469324
90,0.13943052216696078,0.13872623712015109,0.13802945079770024,0.13734008335854514,0.13665805581171267,0.1359832900072701,0.13531570862736853,0.13465523517738512,0.1340017939771563,0.1333553101523076,0.13271570962567325,0.13208291910880784,0.13145686609358964,0.13083747884391095,0.13022468638745968,0.12961841850758543,0.1290186057352554,0.12842517934109263,0.1278380713275021,0.12725721442087867,0.12668254206389787,0.12611398840789093,0.1255514883052979,0.12499497730220427,0.12444439163095411,0.12389966820284447,0.12336074460089588,0.1228275590726998,0.12230005052334388,0.12177815850841013,0.12126182322705027,0.12075098551513205,0.12024558683846119,0.11974556928607369,0.11925087556359966,0.11876144898669944,0.11827723347456706,0.11779817354350562,0.11732421430056833,0.11685530143726999,0.11639138122336269,0.11593240050068035,0.11547830667704709,0.11502904772025047,0.11458457215208057,0.11414482904243003,0.11370976800345955,0.11327933918382299,0.11285349326295614,0.112432181445425,0.11201535545533402,0.11160296753079556,0.11119497041845586,0.11079131736808168,0.11039196212720237,0.10999685893581096,0.10960596252112031,0.10921922809237532,0.10883661133572126,0.10845806840912528,0.10808355593735362,0.10771303100700061,0.10734645116157218,0.1069837743966208,0.10662495915493186,0.1062699643217628,0.10591874922013103,0.10557127360615387,0.10522749766443637,0.10488738200350983,0.10455088765131745,0.10421797605074934,0.10388860905522417,0.10356274892431788,0.10324035831943995,0.10292140029955404,0.10260583831694603
91,0.1555581102881342,0.15480699632343475,0.15406349408634015,0.15332752644022396,0.15259901703015677,0.151877890274983,0.15116407135948037,0.15045748622659866,0.14975806156977484,0.14906572482532948,0.14838040416493695,0.14770202848817388,0.14703052741514358,0.14636583127917252,0.14570787111958453,0.14505657867454452,0.14441188637397734,0.14377372733255817,0.1431420353427716,0.14251674486804472,0.14189779103594632,0.14128510963145702,0.14067863709030784,0.14007831049238414,0.13948406755519938,0.138895846627432,0.13831358668253,0.13773722731237997,0.13716670872103864,0.13660197171853072,0.1360429577147068,0.13548960871316515,0.13494186730523544,0.1343996766640214,0.1338629805385066,0.13333172324771728,0.13280584967494613,0.1322853052620346,0.13177003600371132,0.13125998844199063,0.13075510966062526,0.13025534727961685,0.12976064944978216,0.12927096484737272,0.12878624266875127,0.12830643262512015,0.12783148493730415,0.12736135033058668,0.12689598002959662,0.12643532575324845,0.1259793397097338,0.12552797459156181,0.12508118357065262,0.12463892029347781,0.12420113887625178,0.12376779390017201,0.12333884040670576,0.12291423389292697,0.1224939303068982,0.12207788604310074,0.12166605793791108,0.12125840326512174,0.12085487973150977,0.1204554454724478,0.12006005904756123,0.11966867943642923,0.11928126603432798,0.11889777864801925,0.11851817749157928,0.11814242318227174,0.11777047673646204,0.11740229956557206,0.11703785347207774,0.11667710064554515,0.11632000365870829,0.11596652546358634,0.11561662938763922
92,0.17307073769935288,0.1722740955501214,0.17148515056874758,0.17070382838508588,0.16993005534755534,0.16916375851619792,0.16840486565580243,0.16765330522909516,0.16690900638999723,0.16617189897694495,0.16544191350627682,0.1647189811656835,0.16400303380772088,0.16329400394338728,0.1625918247357599,0.16189642999369547,0.16120775416559058,0.160525732333202,0.15985030020552835,0.15918139411274798,0.15851895100021832,0.15786290842253153,0.1572132045376281,0.156569778100968,0.15593256845975617,0.15530151554722588,0.15467655987697643,0.1540576425373653,0.15344470518595593,0.15283769004401632,0.15223653989107375,0.15164119805952053,0.15105160842927196,0.15046771542247708,0.14988946399827824,0.14931679964762362,0.14874966838812856,0.14818801675898682,0.14763179181593186,0.14708094112624473,0.14653541276381243,0.14599515530423277,0.14546011781996668,0.1449302498755383,0.14440550152277948,0.14388582329612212,0.14337116620793527,0.14286148174390687,0.14235672185847142,0.1418568389702799,0.14136178595771498,0.1408715161544492,0.14038598334504565,0.13990514176060212,0.13942894607443562,0.1389573513978105,0.13849031327570663,0.13802778768262877,0.13756973101845718,0.1371161001043366,0.1366668521786066,0.13622194489277062,0.1357813363075036,0.1353449848886994,0.13491284950355453,0.13448488941669137,0.13406106428631812,0.13364133416042578,0.13322565947302267,0.1328140010404039,0.1324063200574582,0.13200257809400984,0.13160273709119585,0.13120675935787904,0.13081460756709398,0.13042624475252917,0.13004163430504206
93,0.1921029594568566,0.19125722486275415,0.19041932699151035,0.18958919322669665,0.18876675162476225,0.18795193090879628,0.18714466046235345,0.1863448703233313,0.1855524911779094,0.1847674543545409,0.18398969181800062,0.18321913616349073,0.18245572061079668,0.18169937899850178,0.1809500457782525,0.18020765600907682,0.17947214535175807,0.17874345006325681,0.17802150699118868,0.1773062535683492,0.17659762780729316,0.1758955682949617,0.17520001418735925,0.1745109052042823,0.17382818162409291,0.1731517842785451,0.17248165454765602,0.17181773435462494,0.17115996616080176,0.17050829296069853,0.16986265827705074,0.1692230061559219,0.16858928116185373,0.16796142837306333,0.16733939337668166,0.16672312226403968,0.16611256162599436,0.16550765854830185,0.16490836060703068,0.164314615864018,0.16372637286236982,0.16314358062199974,0.1625661886352123,0.16199414686232508,0.1614274057273313,0.16086591611360498,0.16030962935964235,0.15975849725484642,0.15921247203534705,0.15867150637986308,0.1581355534056004,0.15760456666418843,0.15707850013765604,0.1565573082344417,0.1560409457854438,0.15552936804010548,0.15502253066253557,0.15452038972766782,0.15402290171745237,0.15353002351708578,0.15304171241127373,0.15255792608052873,0.1520786225975037,0.1516037604233568,0.15113329840415304,0.15066719576729623,0.15020541211799657,0.14974790743576938,0.14929464207096615,0.14884557674133966,0.14840067252863798,0.14795989087523298,0.14752319358077817,0.14709054279889755,0.14666190103390692,0.1462372311375628,0.14581649630584445
94,0.21213968912602957,0.21123873362998608,0.21034585565391772,0.20946098277878833,0.20858404323483393,0.20771496589574356,0.20685368027288925,0.20600011650960928,0.20515420537554124,0.20431587826100872,0.2034850671714553,0.20266170472193043,0.2018457241316225,0.20103705921844456,0.20023564439366506,0.19944141465658882,0.19865430558928376,0.1978742533513578,0.19710119467477996,0.1963350668587493,0.19557580776460826,0.1948233558108045,0.19407764996789512,0.1933386297535971,0.19260623522788084,0.19188040698811,0.19116108616422298,0.19044821441395693,0.18974173391811777,0.18904158737588922,0.18834771800018607,0.1876600695130471,0.18697858614107207,0.18630321261089727,0.18563389414471274,0.18497057645581833,0.18431320574422244,0.1836617286922771,0.18301609246035427,0.18237624468255897,0.18174213346248366,0.18111370736899798,0.1804909154320778,0.17987370713867018,0.17926203242859795,0.1786558416904984,0.17805508575779982,0.17745971590473297,0.17686968384238042,0.1762849417147589,0.17570544209493838,0.1751311379811945,0.17456198279319773,0.1739979303682344,0.17343893495746313,0.17288495122220318,0.17233593423025864,0.17179183945227317,0.17125262275811876,0.17071824041331557,0.17018864907548603,0.16966380579083867,0.1691436679906846,0.16862819348798397,0.16811734047392568,0.16761106751453556,0.1671093335473159,0.1666120978779146,0.16611932017682535,0.16563096047611608,0.1651469791661875,0.16466733699255984,0.16419199505269,0.16372091479281567,0.16325405800482856,0.16279138682317487,0.16233286372178501
95,0.2333743455994864,0.23241931393795312,0.23147254620500335,0.2305339708925211,0.22960351711115143,0.2286811145849491,0.22776669364606955,0.2268601852295058,0.22596152086787483,0.22507063268624314,0.224187453397003,0.22331191629478914,0.22244395525143945,0.22158350471100305,0.22073049968478597,0.21988487574644516,0.21904656902712138,0.2182155162106143,0.2173916545286026,0.21657492175590048,0.21576525620576031,0.21496259672521245,0.21416688269044543,0.21337805400222945,0.21259605108137453,0.21182081486423288,0.21105228679823684,0.2102904088374757,0.20953512343831365,0.20878637355504104,0.20804410263556805,0.20730825461715252,0.20657877392216456,0.20585560545389098,0.2051386945923716,0.20442798719027594,0.20372342956881248,0.20302496851367377,0.20233255127101907,0.2016461255434877,0.20096563948625104,0.20029104170309586,0.19962228124254178,0.19895930759399472,0.1983020706839298,0.1976505208721112,0.19700460894784222,0.1963642861262474,0.19572950404459,0.19510021475861705,0.1944763707389398,0.19385792486744347,0.1932448304337273,0.1926370411315788,0.19203451105547392,0.19143719469711198,0.19084504694197663,0.19025802306593,0.189676078731834,0.18909916998620097,0.1885272532558755,0.18796028534474157,0.18739822343046172,0.18684102506124184,0.18628864815262436,0.1857410509843111,0.18519819219701047,0.1846600307893153,0.18412652611460517,0.18359763787797598,0.18307332613319793,0.18255355127969677,0.1820382740595643,0.18152745555459263,0.18102105718333406,0.18051904069818864,0.18002136818251369
96,0.25434126946108154,0.25332128427492784,0.25230994238782356,0.25130717055692314,0.25031289616003505,0.2493270471903659,0.24834955225130245,0.24738034055124408,0.24641934189847267,0.24546648669607252,0.24452170593688682,0.2435849311985233,0.24265609463839574,0.24173512898881377,0.24082196755210833,0.23991654419580427,0.23901879334782797,0.23812864999176142,0.2372460496621308,0.23637092843974064,0.2355032229470418,0.23464287034354453,0.2337898083212645,0.23294397510021328,0.23210530942392132,0.23127375055500415,0.23044923827076247,0.22963171285881995,0.228821115112801,0.2280173863280403,0.22722046829733406,0.22643030330672176,0.2256468341313092,0.2248700040311215,0.22409975674699667,0.22333603649650827,0.2225787879699286,0.22182795632622027,0.22108348718906704,0.22034532664293344,0.21961342122916255,0.218887717942102,0.21816816422526758,0.2174547079675347,0.21674729749936683,0.21604588158907112,0.21535040943909042,0.21466083068232217,0.21397709537847304,0.21329915401043995,0.21262695748072613,0.2119604571078832,0.2112996046229879,0.21064435216614413,0.2099946522830189,0.20935045792140372,0.2087117224278089,0.20807839954408297,0.20745044340406446,0.20682780853025828,0.20621044983054415,0.20559832259490898,0.20499138249221094,0.2043895855669668,0.20379288823617075,0.20320124728613603,0.2026146198693673,0.2020329635014555,0.20145623605800328,0.20088439577157202,0.20031740122865915,0.19975521136669688,0.1991977854710804,0.19864508317221724,0.1980970644426056,0.19755368959393366,0.19701491927420708
97,0.273977903425605,0.27287730606317206,0.271786043568955,0.27070403676798316,0.26963120715681754,0.26856747689785865,0.2675127688136969,0.2664670063815125,0.26543011372752573,0.2644020156214908,0.26338263747123625,0.2623719053172563,0.26136974582734096,0.26037608629125897,0.25939085461548084,0.25841397931794696,0.257445389522884,0.25648501495566123,0.25553278593769074,0.2545886333813742,0.2536524887850895,0.252724284228219,0.2518039523662247,0.25089142642576023,0.24998664019982555,0.24908952804296558,0.24820002486650616,0.24731806613383062,0.24644358785569953,0.24557652658560714,0.24471681941517678,0.24386440396959896,0.24301921840310478,0.2421812013944776,0.24135029214260628,0.2405264303620726,0.23970955627877644,0.23889961062560094,0.23809653463811153,0.23730027005029122,0.2365107590903156,0.23572794447635864,0.234951769412439,0.23418217758429832,0.23341911315531438,0.23266252076245192,0.23191234551224493,0.23116853297681286,0.2304310291899138,0.22969978064302785,0.22897473428147413,0.22825583750056327,0.22754303814177979,0.22683628448899695,0.2261355252647264,0.2254407096263968,0.2247517871626643,0.22406870788975658,0.22339142224784567,0.2227198810974512,0.2220540357158769,0.22139383779367489,0.2207392394311395,0.22009019313483402,0.21944665181414377,0.21880856877785884,0.21817589773078802,0.21754859277039917,0.21692660838348804,0.2163098994428776,0.21569842120414323,0.21509212930236563,0.2144909797489133,0.2138949289282504,0.21330393359477165,0.21271795086966622,0.21213693823780477
98,0.29487987633110746,0.2937013958919781,0.29253284549531355,0.29137414146917484,0.2902252008466546,0.2890859413599358,0.28795628143440327,0.28683614018279935,0.28572543739943435,0.2846240935544433,0.2835320297880908,0.28244916790512475,0.2813754303691774,0.2803107402972129,0.27925502145402403,0.2782081982467708,0.2771701957195696,0.27614093954812574,0.27512035603441154,0.27410837210138916,0.2731049152877783,0.2721099137428672,0.27112329622136966,0.2701449920783209,0.2691749312640211,0.2682130443190191,0.26725926236913883,0.2663135171205478,0.26537574085486654,0.26444586642432144,0.2635238272469343,0.2626095573017564,0.2617029911241409,0.26080406380105536,0.25991271096643365,0.25902886879656717,0.2581524740055346,0.25728346384067174,0.2564217760780762,0.25556734901815326,0.2547201214811977,0.2538800328030131,0.25304702283056824,0.25222103191768963,0.2514020009207908,0.25058987119463816,0.24978458458815034,0.24898608344023548,0.24819431057566227,0.24740920930096583,0.24663072340038855,0.2458587971318546,0.24509337522297853,0.24433440286710872,0.24358182571940118,0.24283558989292958,0.2420956419548264,0.2413619289224571,0.24063439825962607,0.23991299787281536,0.2391976761074539,0.2384883817442202,0.23778506399537327,0.2370876725011169,0.23639615732599376,0.23571046895530962,0.23503055829158817,0.23435637665105527,0.23368787576015287,0.23302500775208362,0.23236772516338167,0.23171598093051532,0.23106972838651682,0.23042892125764092,0.22979351366005138,0.22916346009653576,0.22853871545324722
99,0.3188712137472749,0.31763492341724897,0.31640871459666986,0.31519250507440244,0.31398621330971255,0.3127897584268019,0.31160306020938733,0.3104260390953193,0.3092586161712495,0.3081007131673415,0.3069522524520202,0.3058131570267683,0.3046833505209659,0.3035627571867667,0.3024513018940213,0.30134891012524156,0.30025550797060163,0.29917102212298385,0.2980953798730659,0.29702850910444256,0.2959703382887923,0.2949207964810833,0.29387981331481383,0.292847318997296,0.29182324430497786,0.2908075205787999,0.28980007971959265,0.28880085418351265,0.28780977697751126,0.2868267816548443,0.28585180231061874,0.284884773577371,0.2839256306206863,0.28297430913485255,0.28203074533854694,0.2810948759705605,0.2801666382855584,0.2792459700498704,0.27833280953732,0.2774270955250868,0.2765287672895997,0.27563776460246675,0.2747540277264384,0.27387749741140005,0.27300811489040067,0.27214582187571423,0.2712905605549291,0.27044227358707357,0.26960090409877213,0.2687663956804306,0.2679386923824548,0.26711773871150113,0.26630347962675305,0.2654958605362326,0.26469482729314103,0.26390032619222653,0.26311230396618457,0.2623307077820876,0.26155548523784095,0.26078658435867036,0.2600239535936385,0.2592675418121866,0.25851729830070747,0.25777317275914646,0.2570351152976271,0.25630307643310707,0.25557700708606174,0.2548568585771916,0.2541425826241596,0.2534341313383551,0.2527314572216809,0.2520345131633703,0.25134325243682876,0.2506576286964999,0.24997759597475877,0.24930310867883118,0.2486341215877348
100,0.3488501512865887,0.34760493805184733,0.34636903947196934,0.34514238586989693,0.3439249080897816,0.34271653749308617,0.34151720595471574,0.3403268458591756,0.33914539009676,0.3379727720597691,0.3368089256387527,0.3356537852187836,0.33450728567575927,0.33336936237272874,0.3322399511562494,0.33111898835277065,0.330006410765043,0.32890215566855563,0.32780616080800107,0.32671836439376356,0.32563870509843684,0.3245671220533667,0.32350355484521837,0.3224479435125711,0.3214002285425386,0.3203603508674119,0.3193282518613305,0.3183038733369778,0.3172871575422989,0.3162780471572457,0.3152764852905461,0.31428241547649455,0.31329578167177036,0.31231652825227796,0.3113446000100099,0.31037994214993514,0.3094225002869103,0.3084722204426123,0.3075290490424958,0.3065929329127736,0.30566381927741737,0.3047416557551829,0.3038263903566578,0.30291797148132893,0.3020163479146741,0.30112146882527524,0.3002332837619516,0.2993517426509156,0.298476795792951,0.2976083938606092,0.29674648789542946,0.2958910293051785,0.2950419698611108,0.2941992616952494,0.2933628572976881,0.29253270951391175,0.2917087715421385,0.29089099693068154,0.29007933957532944,0.28927375371674713,0.28847419393789686,0.2876806151614766,0.2868929726473791,0.28611122199017036,0.28533531911658466,0.2845652202830407,0.2838008820731759,0.2830422613953974,0.2822893154804536,0.28154200187902306,0.2808002784593205,0.2800641034047218,0.27933343521140747,0.27860823268602103,0.27788845494334774,0.27717406140400985,0.27646501179217786
101,0.38511591780932786,0.3839197451485164,0.3827313270972241,0.381550613383471,0.3803775540611816,0.37921209950807444,0.37805420042356175,0.3769038078266634,0.37576087305393646,0.37462534775741596,0.3734971839025687,0.37237633376626295,0.37126274993474917,0.37015638530165307,0.36905719306598495,0.36796512673015885,0.36688014009802505,0.36580218727291763,0.3647312226557108,0.363667200942892,0.36261007712464466,0.3615598064829431,0.3605163445896631,0.35947964730470117,0.35844967077410667,0.35742637142822864,0.3564097059798714,0.35539963142246334,0.3543961050282384,0.3533990843464285,0.35240852720146676,0.3514243916912051,0.35044663618514066,0.3494752193226543,0.3485101000112626,0.3475512374248776,0.34659859100208157,0.34565212044441035,0.3447117857146481,0.34377754703513486,0.3428493648860836,0.3419272000039072,0.3410110133795593,0.3401007662568836,0.3391964201309733,0.33829793674654385,0.3374052780963142,0.336518406419398,0.3356372841997082,0.33476187416436776,0.3338921392821351,0.33302804276183673,0.3321695480508099,0.3313166188333583,0.33046921902921456,0.32962731279201407,0.32879086450777917,0.3279598387934125,0.3271342004951994,0.3263139146873221,0.32549894667038176,0.3246892619699299,0.3238848263350117,0.3230856057367153,0.32229156636673373,0.3215026746359344,0.32071889717293744,0.3199402008227052,0.3191665526451393,0.3183979199136865,0.31763427011395545,0.31687557094234087,0.3161217903046563,0.31537289631477783,0.31462885729329426,0.31388964176616707,0.3131552184633996
102,0.416584414784967,0.4154074507077842,0.4142374050714174,0.413074237207825,0.4119179066880221,0.4107683733206724,0.4096255971506931,0.4084895384578665,0.4073601577554574,0.4062374157888431,0.40512127353414695,0.4040116921968827,0.40290863321060716,0.4018120582355775,0.4007219291574211,0.3996382080858089,0.39856085735313873,0.3974898395132278,0.3964251173400082,0.395366653826236,0.3943144121822028,0.39326835583445763,0.39222844842453686,0.39119465380769836,0.3901669360516674,0.389145259435386,0.3881295884477718,0.387119887786485,0.3861161223566991,0.3851182572698837,0.38412625784258925,0.3831400895952431,0.3821597182509513,0.38118510973430575,0.38021623017020173,0.3792530458826586,0.37829552339365036,0.37734362942194233,0.37639733088193317,0.3754565948825064,0.37452138872588575,0.37359167990649933,0.3726674361098504,0.3717486252113928,0.370835215275416,0.36992717455393365,0.36902447148558043,0.3681270746945164,0.3672349529893342,0.36634807536197694,0.36546641098665916,0.3645899292187955,0.3637185995939368,0.3628523918267093,0.36199127580976387,0.361135221612728,0.36028419948116613,0.3594381798355463,0.35859713327021026,0.35776103055235314,0.35692984262100613,0.35610354058602667,0.3552820957270954,0.3544654794927159,0.3536536634992244,0.35284661952980156,0.3520443195334923,0.3512467356242318,0.3504538400798743,0.34966560534123153,0.34888200401111324,0.34810300885337553,0.34732859279197503,0.34655872891002604,0.3457933904488668,0.34503255080712797,0.3442761835398086
103,0.4486624927993321,0.4475128160749637,0.44636925026836183,0.4452317628979477,0.444100321654792,0.44297489440169846,0.44185544917229086,0.44074195417010464,0.4396343777676851,0.43853268850568716,0.43743685509198305,0.43634684640077304,0.4352626314717013,0.4341841795089776,0.4331114598805006,0.43204444211698934,0.4309830959111173,0.4299273911166511,0.428877297747596,0.42783278597734153,0.42679382613781625,0.42576038871864436,0.4247324443663073,0.4237099638833115,0.42269291822735655,0.4216812785105121,0.420675015998397,0.4196741021093624,0.4186785084136817,0.4176882066327407,0.4167031686382359,0.4157233664513753,0.41474877224208306,0.41377935832821056,0.4128150971747483,0.4118559613930447,0.4109019237400281,0.4099529571174326,0.4090090345710299,0.4080701292898611,0.407136214605477,0.40620726399118035,0.40528325106127167,0.40436414957030137,0.4034499334123223,0.4025405766201495,0.40163605336462227,0.4007363379538702,0.39984140483258496,0.39895122858129206,0.3980657839156305,0.3971850456856342,0.3963089888750172,0.39543758860046435,0.3945708201109229,0.39370865878690053,0.3928510801397658,0.39199805981105207,0.3911495735717673,0.39030559732170356,0.3894661070887542,0.3886310790282317,0.38780048942219225,0.38697431467875976,0.38615253133145744,0.3853351160385404,0.38452204558233294,0.3837132968685698,0.3829088469257387,0.3821086729044288,0.3813127520766818,0.38052106183534573,0.379733579693434,0.37895028328348523,0.3781711503569286,0.37739615878345223,0.37662528655037375
104,0.4811946045997272,0.48008183022586337,0.47897437840069407,0.4778722236657563,0.47677534068435856,0.47568370424099926,0.47459728924078415,0.47351607070885304,0.47244002378980254,0.4713691237471161,0.47030334596259615,0.469242665935796,0.4681870592834593,0.46713650173895677,0.4660909691517299,0.4650504374867365,0.4640148828238959,0.4629842813575416,0.4619586093958715,0.460937843360406,0.45992195978544337,0.4589109353175215,0.457904746714882,0.4569033708469338,0.45590678469372353,0.45491496534540465,0.4539278900017112,0.4529455359714352,0.4519678806719023,0.45099490162845535,0.4500265764739356,0.4490628829481695,0.44810379889745766,0.4471493022740637,0.44619937113570957,0.445253983645069,0.4443131180692679,0.44337675277938216,0.44244486624994195,0.4415174370584376,0.4405944438848247,0.4396758655110371,0.43876168082049605,0.4378518687976267,0.43694640852737515,0.43604527919472585,0.4351484600842255,0.4342559305795046,0.43336767016280464,0.43248365841450703,0.43160387501266184,0.43072829973252297,0.42985691244608104,0.4289896931216016,0.42812662182316563,0.42726767871020904,0.4264128440370691,0.4255620981525278,0.42471542149936303,0.4238727946138964,0.4230341981255469,0.4221996127563866,0.42136901932069515,0.4205423987245215,0.41971973196524226,0.4189010001311264,0.4180861844009011,0.417275266043317,0.4164682264167199,0.4156650469686203,0.4148657092352678,0.4140701948412273,0.41327848549895496,0.4124905630083797,0.41170640925648294,0.41092600621688313,0.4101493359494221
105,0.5138612081029589,0.5127936210996606,0.5117306091639923,0.5106721526898284,0.5096182321550651,0.5085688281212594,0.5075239212332702,0.5064834922189003,0.5054475218885438,0.50441599113483,0.5033888809322703,0.5023661723369098,0.5013478464859767,0.5003338845975328,0.49932426797012985,0.4983189779824629,0.49731799609302774,0.49632130383977713,0.4953288828397829,0.49434071478889563,0.4933567814614057,0.49237706470970977,0.49140154646397427,0.4904302087318031,0.48946303359790405,0.48850000322376075,0.48754109984730265,0.4865863057825759,0.4856356034194198,0.48468897522314053,0.48374640373418804,0.4828078715678329,0.4818733614138479,0.48094285603618747,0.4800163382726688,0.47909379103465755,0.47817519730675095,0.47726054014646513,0.4763498026839208,0.4754429681215343,0.4745400197337071,0.47364094086651565,0.4727457149374069,0.47185432543489103,0.4709667559182359,0.4700829900171662,0.46920301143155974,0.4683268039311477,0.46745435135521396,0.466585637612299,0.4657206466799021,0.4648593626041847,0.4640017694996784,0.4631478515489905,0.46229759300251294,0.4614509781781303,0.460607991460933,0.45976861730292784,0.4589328402227506,0.45810064480538215,0.45727201570186315,0.45644693762901145,0.45562539536913865,0.454807373769772,0.4539928577433733,0.4531818322670601,0.45237428238233046,0.4515701931947855,0.45076954987385565,0.4499723376525258,0.4491785418270646,0.4483881477567528,0.44760114086361147,0.44681750663213604,0.44603723060902667,0.4452602984029215,0.44448669568413235
